i	j	k	t	i2	j2	k2	t2	coeff
3	4	1	10	3	4	1	5	1000
3	4	1	10	3	4	1	6	1000
3	4	1	10	3	4	1	7	1000
3	4	1	10	3	4	1	0	1000
3	4	1	10	3	4	1	1	1000
3	4	1	10	3	4	1	2	1000
3	4	1	10	3	4	1	3	1000
3	4	1	10	3	4	1	12	1000
3	4	1	10	3	4	1	13	1000
3	4	1	10	3	4	1	14	1000
3	4	1	10	3	4	1	15	1000
3	4	1	10	3	4	1	8	1000
3	4	1	10	3	4	1	9	1000
3	4	1	10	3	4	1	10	2000
3	4	1	10	3	4	1	11	1000
2	3	1	17	2	4	1	17	1000
2	3	1	17	3	4	1	17	-2000
2	3	1	17	2	3	1	17	2000
3	4	1	11	3	4	1	16	1000
3	4	1	11	3	4	1	17	1000
3	4	1	11	3	4	1	18	1000
3	4	1	11	3	4	1	19	1000
3	4	1	11	1	4	1	1	1000
3	4	1	11	1	4	1	0	1000
3	4	1	11	1	4	1	3	1000
3	4	1	11	1	4	1	2	1000
3	4	1	11	1	4	1	5	1000
3	4	1	11	1	4	1	4	1000
3	4	1	11	1	4	1	7	1000
3	4	1	11	1	4	1	6	1000
3	4	1	11	1	4	1	9	1000
3	4	1	11	1	4	1	8	1000
3	4	1	11	1	4	1	11	1000
3	4	1	11	1	4	1	10	1000
3	4	1	11	1	4	1	13	1000
3	4	1	11	1	4	1	12	1000
3	4	1	11	1	4	1	15	1000
3	4	1	11	1	4	1	14	1000
3	4	1	11	1	4	1	17	1000
3	4	1	11	1	4	1	16	1000
3	4	1	11	1	4	1	19	1000
3	4	1	11	1	4	1	18	1000
3	4	1	11	2	4	1	3	1000
3	4	1	11	2	4	1	2	1000
3	4	1	11	2	4	1	1	1000
3	4	1	11	2	4	1	0	1000
3	4	1	11	2	4	1	7	1000
3	4	1	11	2	4	1	6	1000
3	4	1	11	2	4	1	5	1000
3	4	1	11	2	4	1	4	1000
3	4	1	11	2	4	1	11	1000
3	4	1	11	2	4	1	10	1000
3	4	1	11	2	4	1	9	1000
3	4	1	11	2	4	1	8	1000
3	4	1	11	2	4	1	15	1000
3	4	1	11	2	4	1	14	1000
3	4	1	11	2	4	1	13	1000
3	4	1	11	2	4	1	12	1000
3	4	1	11	2	4	1	19	1000
3	4	1	11	2	4	1	18	1000
3	4	1	11	2	4	1	17	1000
3	4	1	11	2	4	1	16	1000
3	4	1	11	3	4	1	4	1000
3	4	1	11	3	4	1	5	1000
3	4	1	11	3	4	1	6	1000
3	4	1	11	3	4	1	7	1000
3	4	1	11	3	4	1	0	1000
3	4	1	11	3	4	1	1	1000
3	4	1	11	3	4	1	2	1000
3	4	1	11	3	4	1	3	1000
3	4	1	11	3	4	1	12	1000
3	4	1	11	3	4	1	13	1000
3	4	1	11	3	4	1	14	1000
3	4	1	11	3	4	1	15	1000
3	4	1	11	3	4	1	8	1000
3	4	1	11	3	4	1	9	1000
3	4	1	11	3	4	1	10	1000
3	4	1	11	3	4	1	11	2000
2	3	1	16	2	4	1	16	1000
2	3	1	16	3	4	1	16	-2000
2	3	1	16	2	3	1	16	2000
3	4	1	16	3	4	1	16	1000
3	4	1	16	3	4	1	17	1000
3	4	1	16	3	4	1	18	1000
3	4	1	16	3	4	1	19	1000
3	4	1	16	1	4	1	1	1000
3	4	1	16	1	4	1	0	1000
3	4	1	16	1	4	1	3	1000
3	4	1	16	1	4	1	2	1000
3	4	1	16	1	4	1	5	1000
3	4	1	16	1	4	1	4	1000
3	4	1	16	1	4	1	7	1000
3	4	1	16	1	4	1	6	1000
3	4	1	16	1	4	1	9	1000
3	4	1	16	1	4	1	8	1000
3	4	1	16	1	4	1	11	1000
3	4	1	16	1	4	1	10	1000
3	4	1	16	1	4	1	13	1000
3	4	1	16	1	4	1	12	1000
3	4	1	16	1	4	1	15	1000
3	4	1	16	1	4	1	14	1000
3	4	1	16	1	4	1	17	1000
3	4	1	16	1	4	1	16	1000
3	4	1	16	1	4	1	19	1000
3	4	1	16	1	4	1	18	1000
3	4	1	16	2	4	1	3	1000
3	4	1	16	2	4	1	2	1000
3	4	1	16	2	4	1	1	1000
3	4	1	16	2	4	1	0	1000
3	4	1	16	2	4	1	7	1000
3	4	1	16	2	4	1	6	1000
3	4	1	16	2	4	1	5	1000
3	4	1	16	2	4	1	4	1000
3	4	1	16	2	4	1	11	1000
3	4	1	16	2	4	1	10	1000
3	4	1	16	2	4	1	9	1000
3	4	1	16	2	4	1	8	1000
3	4	1	16	2	4	1	15	1000
3	4	1	16	2	4	1	14	1000
3	4	1	16	2	4	1	13	1000
3	4	1	16	2	4	1	12	1000
3	4	1	16	2	4	1	19	1000
3	4	1	16	2	4	1	18	1000
3	4	1	16	2	4	1	17	1000
3	4	1	16	2	4	1	16	1000
3	4	1	16	3	4	1	4	1000
3	4	1	16	3	4	1	5	1000
3	4	1	16	3	4	1	6	1000
3	4	1	16	3	4	1	7	1000
3	4	1	16	3	4	1	0	1000
3	4	1	16	3	4	1	1	1000
3	4	1	16	3	4	1	2	1000
3	4	1	16	3	4	1	3	1000
3	4	1	16	3	4	1	12	1000
3	4	1	16	3	4	1	13	1000
3	4	1	16	3	4	1	14	1000
3	4	1	16	3	4	1	15	1000
3	4	1	16	3	4	1	8	1000
3	4	1	16	3	4	1	9	1000
3	4	1	16	3	4	1	10	1000
3	4	1	16	3	4	1	11	1000
3	4	1	17	3	4	1	16	1000
3	4	1	17	3	4	1	17	1000
3	4	1	17	3	4	1	18	1000
3	4	1	17	3	4	1	19	1000
3	4	1	17	1	4	1	1	1000
3	4	1	17	1	4	1	0	1000
3	4	1	17	1	4	1	3	1000
3	4	1	17	1	4	1	2	1000
3	4	1	17	1	4	1	5	1000
3	4	1	17	1	4	1	4	1000
3	4	1	17	1	4	1	7	1000
3	4	1	17	1	4	1	6	1000
3	4	1	17	1	4	1	9	1000
3	4	1	17	1	4	1	8	1000
3	4	1	17	1	4	1	11	1000
3	4	1	17	1	4	1	10	1000
3	4	1	17	1	4	1	13	1000
3	4	1	17	1	4	1	12	1000
3	4	1	17	1	4	1	15	1000
3	4	1	17	1	4	1	14	1000
3	4	1	17	1	4	1	17	1000
3	4	1	17	1	4	1	16	1000
3	4	1	17	1	4	1	19	1000
3	4	1	17	1	4	1	18	1000
3	4	1	17	2	4	1	3	1000
3	4	1	17	2	4	1	2	1000
3	4	1	17	2	4	1	1	1000
3	4	1	17	2	4	1	0	1000
3	4	1	17	2	4	1	7	1000
3	4	1	17	2	4	1	6	1000
3	4	1	17	2	4	1	5	1000
3	4	1	17	2	4	1	4	1000
3	4	1	17	2	4	1	11	1000
3	4	1	17	2	4	1	10	1000
3	4	1	17	2	4	1	9	1000
3	4	1	17	2	4	1	8	1000
3	4	1	17	2	4	1	15	1000
3	4	1	17	2	4	1	14	1000
3	4	1	17	2	4	1	13	1000
3	4	1	17	2	4	1	12	1000
3	4	1	17	2	4	1	19	1000
3	4	1	17	2	4	1	18	1000
3	4	1	17	2	4	1	17	1000
3	4	1	17	2	4	1	16	1000
3	4	1	17	3	4	1	4	1000
3	4	1	17	3	4	1	5	1000
3	4	1	17	3	4	1	6	1000
3	4	1	17	3	4	1	7	1000
3	4	1	17	3	4	1	0	1000
3	4	1	17	3	4	1	1	1000
3	4	1	17	3	4	1	2	1000
3	4	1	17	3	4	1	3	1000
3	4	1	17	3	4	1	12	1000
3	4	1	17	3	4	1	13	1000
3	4	1	17	3	4	1	14	1000
3	4	1	17	3	4	1	15	1000
3	4	1	17	3	4	1	8	1000
3	4	1	17	3	4	1	9	1000
3	4	1	17	3	4	1	10	1000
3	4	1	17	3	4	1	11	1000
3	4	1	18	3	4	1	16	1000
3	4	1	18	3	4	1	17	1000
3	4	1	18	3	4	1	18	1000
3	4	1	18	3	4	1	19	1000
3	4	1	18	1	4	1	1	1000
3	4	1	18	1	4	1	0	1000
3	4	1	18	1	4	1	3	1000
3	4	1	18	1	4	1	2	1000
3	4	1	18	1	4	1	5	1000
3	4	1	18	1	4	1	4	1000
3	4	1	18	1	4	1	7	1000
3	4	1	18	1	4	1	6	1000
3	4	1	18	1	4	1	9	1000
3	4	1	18	1	4	1	8	1000
3	4	1	18	1	4	1	11	1000
3	4	1	18	1	4	1	10	1000
3	4	1	18	1	4	1	13	1000
3	4	1	18	1	4	1	12	1000
3	4	1	18	1	4	1	15	1000
3	4	1	18	1	4	1	14	1000
3	4	1	18	1	4	1	17	1000
3	4	1	18	1	4	1	16	1000
3	4	1	18	1	4	1	19	1000
3	4	1	18	1	4	1	18	1000
3	4	1	18	2	4	1	3	1000
3	4	1	18	2	4	1	2	1000
3	4	1	18	2	4	1	1	1000
3	4	1	18	2	4	1	0	1000
3	4	1	18	2	4	1	7	1000
3	4	1	18	2	4	1	6	1000
3	4	1	18	2	4	1	5	1000
3	4	1	18	2	4	1	4	1000
3	4	1	18	2	4	1	11	1000
3	4	1	18	2	4	1	10	1000
3	4	1	18	2	4	1	9	1000
3	4	1	18	2	4	1	8	1000
3	4	1	18	2	4	1	15	1000
3	4	1	18	2	4	1	14	1000
3	4	1	18	2	4	1	13	1000
3	4	1	18	2	4	1	12	1000
3	4	1	18	2	4	1	19	1000
3	4	1	18	2	4	1	18	1000
3	4	1	18	2	4	1	17	1000
3	4	1	18	2	4	1	16	1000
3	4	1	18	3	4	1	4	1000
3	4	1	18	3	4	1	5	1000
3	4	1	18	3	4	1	6	1000
3	4	1	18	3	4	1	7	1000
3	4	1	18	3	4	1	0	1000
3	4	1	18	3	4	1	1	1000
3	4	1	18	3	4	1	2	1000
3	4	1	18	3	4	1	3	1000
3	4	1	18	3	4	1	12	1000
3	4	1	18	3	4	1	13	1000
3	4	1	18	3	4	1	14	1000
3	4	1	18	3	4	1	15	1000
3	4	1	18	3	4	1	8	1000
3	4	1	18	3	4	1	9	1000
3	4	1	18	3	4	1	10	1000
3	4	1	18	3	4	1	11	1000
3	4	1	19	3	4	1	16	1000
3	4	1	19	3	4	1	17	1000
3	4	1	19	3	4	1	18	1000
3	4	1	19	3	4	1	19	1000
3	4	1	19	1	4	1	1	1000
3	4	1	19	1	4	1	0	1000
3	4	1	19	1	4	1	3	1000
3	4	1	19	1	4	1	2	1000
3	4	1	19	1	4	1	5	1000
3	4	1	19	1	4	1	4	1000
3	4	1	19	1	4	1	7	1000
3	4	1	19	1	4	1	6	1000
3	4	1	19	1	4	1	9	1000
3	4	1	19	1	4	1	8	1000
3	4	1	19	1	4	1	11	1000
3	4	1	19	1	4	1	10	1000
3	4	1	19	1	4	1	13	1000
3	4	1	19	1	4	1	12	1000
3	4	1	19	1	4	1	15	1000
3	4	1	19	1	4	1	14	1000
3	4	1	19	1	4	1	17	1000
3	4	1	19	1	4	1	16	1000
3	4	1	19	1	4	1	19	1000
3	4	1	19	1	4	1	18	1000
3	4	1	19	2	4	1	3	1000
3	4	1	19	2	4	1	2	1000
3	4	1	19	2	4	1	1	1000
3	4	1	19	2	4	1	0	1000
3	4	1	19	2	4	1	7	1000
3	4	1	19	2	4	1	6	1000
3	4	1	19	2	4	1	5	1000
3	4	1	19	2	4	1	4	1000
3	4	1	19	2	4	1	11	1000
3	4	1	19	2	4	1	10	1000
3	4	1	19	2	4	1	9	1000
3	4	1	19	2	4	1	8	1000
3	4	1	19	2	4	1	15	1000
3	4	1	19	2	4	1	14	1000
3	4	1	19	2	4	1	13	1000
3	4	1	19	2	4	1	12	1000
3	4	1	19	2	4	1	19	1000
3	4	1	19	2	4	1	18	1000
3	4	1	19	2	4	1	17	1000
3	4	1	19	2	4	1	16	1000
3	4	1	19	3	4	1	4	1000
3	4	1	19	3	4	1	5	1000
3	4	1	19	3	4	1	6	1000
3	4	1	19	3	4	1	7	1000
3	4	1	19	3	4	1	0	1000
3	4	1	19	3	4	1	1	1000
3	4	1	19	3	4	1	2	1000
3	4	1	19	3	4	1	3	1000
3	4	1	19	3	4	1	12	1000
3	4	1	19	3	4	1	13	1000
3	4	1	19	3	4	1	14	1000
3	4	1	19	3	4	1	15	1000
3	4	1	19	3	4	1	8	1000
3	4	1	19	3	4	1	9	1000
3	4	1	19	3	4	1	10	1000
3	4	1	19	3	4	1	11	1000
1	3	1	1	3	4	1	6	-2000
1	3	1	1	1	3	1	1	1005
1	3	1	0	1	4	1	0	1000
1	3	1	0	3	4	1	5	-2000
1	3	1	0	1	2	1	0	1000
1	3	1	0	1	3	1	0	5
1	3	1	3	3	4	1	8	-2000
1	3	1	3	1	3	1	3	1005
1	3	1	2	3	4	1	7	-2000
1	3	1	2	1	3	1	2	1005
2	4	1	3	3	4	1	16	1000
2	4	1	3	3	4	1	17	1000
2	4	1	3	3	4	1	18	1000
2	4	1	3	3	4	1	19	1000
2	4	1	3	1	4	1	1	1000
2	4	1	3	1	4	1	0	1000
2	4	1	3	1	4	1	3	1000
2	4	1	3	1	4	1	2	1000
2	4	1	3	1	4	1	5	1000
2	4	1	3	1	4	1	4	1000
2	4	1	3	1	4	1	7	1000
2	4	1	3	1	4	1	6	1000
2	4	1	3	1	4	1	9	1000
2	4	1	3	1	4	1	8	1000
2	4	1	3	1	4	1	11	1000
2	4	1	3	1	4	1	10	1000
2	4	1	3	1	4	1	13	1000
2	4	1	3	1	4	1	12	1000
2	4	1	3	1	4	1	15	1000
2	4	1	3	1	4	1	14	1000
2	4	1	3	1	4	1	17	1000
2	4	1	3	1	4	1	16	1000
2	4	1	3	1	4	1	19	1000
2	4	1	3	1	4	1	18	1000
2	4	1	3	2	4	1	3	6
2	4	1	3	2	4	1	2	1000
2	4	1	3	2	4	1	1	1000
2	4	1	3	2	4	1	0	1000
2	4	1	3	2	4	1	7	1000
2	4	1	3	2	4	1	6	1000
2	4	1	3	2	4	1	5	1000
2	4	1	3	2	4	1	4	1000
2	4	1	3	2	4	1	11	1000
2	4	1	3	2	4	1	10	1000
2	4	1	3	2	4	1	9	1000
2	4	1	3	2	4	1	8	1000
2	4	1	3	2	4	1	15	1000
2	4	1	3	2	4	1	14	1000
2	4	1	3	2	4	1	13	1000
2	4	1	3	2	4	1	12	1000
2	4	1	3	2	4	1	19	1000
2	4	1	3	2	4	1	18	1000
2	4	1	3	2	4	1	17	1000
2	4	1	3	2	4	1	16	1000
2	4	1	3	2	3	1	3	1000
2	4	1	3	3	4	1	4	1000
2	4	1	3	3	4	1	5	1000
2	4	1	3	3	4	1	6	1000
2	4	1	3	3	4	1	7	1000
2	4	1	3	3	4	1	0	1000
2	4	1	3	3	4	1	1	1000
2	4	1	3	3	4	1	2	1000
2	4	1	3	3	4	1	3	1000
2	4	1	3	3	4	1	12	1000
2	4	1	3	3	4	1	13	1000
2	4	1	3	3	4	1	14	1000
2	4	1	3	3	4	1	15	1000
2	4	1	3	3	4	1	8	1000
2	4	1	3	3	4	1	9	1000
2	4	1	3	3	4	1	10	1000
2	4	1	3	3	4	1	11	1000
1	3	1	5	1	3	1	5	1005
1	3	1	5	3	4	1	10	-2000
2	4	1	2	3	4	1	16	1000
2	4	1	2	3	4	1	17	1000
2	4	1	2	3	4	1	18	1000
2	4	1	2	3	4	1	19	1000
2	4	1	2	1	4	1	1	1000
2	4	1	2	1	4	1	0	1000
2	4	1	2	1	4	1	3	1000
2	4	1	2	1	4	1	2	1000
2	4	1	2	1	4	1	5	1000
2	4	1	2	1	4	1	4	1000
2	4	1	2	1	4	1	7	1000
2	4	1	2	1	4	1	6	1000
2	4	1	2	1	4	1	9	1000
2	4	1	2	1	4	1	8	1000
2	4	1	2	1	4	1	11	1000
2	4	1	2	1	4	1	10	1000
2	4	1	2	1	4	1	13	1000
2	4	1	2	1	4	1	12	1000
2	4	1	2	1	4	1	15	1000
2	4	1	2	1	4	1	14	1000
2	4	1	2	1	4	1	17	1000
2	4	1	2	1	4	1	16	1000
2	4	1	2	1	4	1	19	1000
2	4	1	2	1	4	1	18	1000
2	4	1	2	2	4	1	3	1000
2	4	1	2	2	4	1	2	7
2	4	1	2	2	4	1	1	1000
2	4	1	2	2	4	1	0	1000
2	4	1	2	2	4	1	7	1000
2	4	1	2	2	4	1	6	1000
2	4	1	2	2	4	1	5	1000
2	4	1	2	2	4	1	4	1000
2	4	1	2	2	4	1	11	1000
2	4	1	2	2	4	1	10	1000
2	4	1	2	2	4	1	9	1000
2	4	1	2	2	4	1	8	1000
2	4	1	2	2	4	1	15	1000
2	4	1	2	2	4	1	14	1000
2	4	1	2	2	4	1	13	1000
2	4	1	2	2	4	1	12	1000
2	4	1	2	2	4	1	19	1000
2	4	1	2	2	4	1	18	1000
2	4	1	2	2	4	1	17	1000
2	4	1	2	2	4	1	16	1000
2	4	1	2	2	3	1	2	1000
2	4	1	2	3	4	1	4	1000
2	4	1	2	3	4	1	5	1000
2	4	1	2	3	4	1	6	1000
2	4	1	2	3	4	1	7	1000
2	4	1	2	3	4	1	0	1000
2	4	1	2	3	4	1	1	1000
2	4	1	2	3	4	1	2	1000
2	4	1	2	3	4	1	3	1000
2	4	1	2	3	4	1	12	1000
2	4	1	2	3	4	1	13	1000
2	4	1	2	3	4	1	14	1000
2	4	1	2	3	4	1	15	1000
2	4	1	2	3	4	1	8	1000
2	4	1	2	3	4	1	9	1000
2	4	1	2	3	4	1	10	1000
2	4	1	2	3	4	1	11	1000
1	3	1	4	1	3	1	4	1005
1	3	1	4	3	4	1	9	-2000
2	4	1	1	3	4	1	16	1000
2	4	1	1	3	4	1	17	1000
2	4	1	1	3	4	1	18	1000
2	4	1	1	3	4	1	19	1000
2	4	1	1	1	4	1	1	1000
2	4	1	1	1	4	1	0	1000
2	4	1	1	1	4	1	3	1000
2	4	1	1	1	4	1	2	1000
2	4	1	1	1	4	1	5	1000
2	4	1	1	1	4	1	4	1000
2	4	1	1	1	4	1	7	1000
2	4	1	1	1	4	1	6	1000
2	4	1	1	1	4	1	9	1000
2	4	1	1	1	4	1	8	1000
2	4	1	1	1	4	1	11	1000
2	4	1	1	1	4	1	10	1000
2	4	1	1	1	4	1	13	1000
2	4	1	1	1	4	1	12	1000
2	4	1	1	1	4	1	15	1000
2	4	1	1	1	4	1	14	1000
2	4	1	1	1	4	1	17	1000
2	4	1	1	1	4	1	16	1000
2	4	1	1	1	4	1	19	1000
2	4	1	1	1	4	1	18	1000
2	4	1	1	2	4	1	3	1000
2	4	1	1	2	4	1	2	1000
2	4	1	1	2	4	1	1	-993
2	4	1	1	2	4	1	0	1000
2	4	1	1	2	4	1	7	1000
2	4	1	1	2	4	1	6	1000
2	4	1	1	2	4	1	5	1000
2	4	1	1	2	4	1	4	1000
2	4	1	1	2	4	1	11	1000
2	4	1	1	2	4	1	10	1000
2	4	1	1	2	4	1	9	1000
2	4	1	1	2	4	1	8	1000
2	4	1	1	2	4	1	15	1000
2	4	1	1	2	4	1	14	1000
2	4	1	1	2	4	1	13	1000
2	4	1	1	2	4	1	12	1000
2	4	1	1	2	4	1	19	1000
2	4	1	1	2	4	1	18	1000
2	4	1	1	2	4	1	17	1000
2	4	1	1	2	4	1	16	1000
2	4	1	1	3	4	1	4	1000
2	4	1	1	3	4	1	5	1000
2	4	1	1	3	4	1	6	1000
2	4	1	1	3	4	1	7	1000
2	4	1	1	3	4	1	0	1000
2	4	1	1	3	4	1	1	1000
2	4	1	1	3	4	1	2	1000
2	4	1	1	3	4	1	3	1000
2	4	1	1	3	4	1	12	1000
2	4	1	1	3	4	1	13	1000
2	4	1	1	3	4	1	14	1000
2	4	1	1	3	4	1	15	1000
2	4	1	1	3	4	1	8	1000
2	4	1	1	3	4	1	9	1000
2	4	1	1	3	4	1	10	1000
2	4	1	1	3	4	1	11	1000
1	3	1	7	1	3	1	7	1005
1	3	1	7	3	4	1	12	-2000
2	4	1	0	3	4	1	16	1000
2	4	1	0	3	4	1	17	1000
2	4	1	0	3	4	1	18	1000
2	4	1	0	3	4	1	19	1000
2	4	1	0	1	4	1	1	1000
2	4	1	0	1	4	1	0	1000
2	4	1	0	1	4	1	3	1000
2	4	1	0	1	4	1	2	1000
2	4	1	0	1	4	1	5	1000
2	4	1	0	1	4	1	4	1000
2	4	1	0	1	4	1	7	1000
2	4	1	0	1	4	1	6	1000
2	4	1	0	1	4	1	9	1000
2	4	1	0	1	4	1	8	1000
2	4	1	0	1	4	1	11	1000
2	4	1	0	1	4	1	10	1000
2	4	1	0	1	4	1	13	1000
2	4	1	0	1	4	1	12	1000
2	4	1	0	1	4	1	15	1000
2	4	1	0	1	4	1	14	1000
2	4	1	0	1	4	1	17	1000
2	4	1	0	1	4	1	16	1000
2	4	1	0	1	4	1	19	1000
2	4	1	0	1	4	1	18	1000
2	4	1	0	2	4	1	3	1000
2	4	1	0	2	4	1	2	1000
2	4	1	0	2	4	1	1	1000
2	4	1	0	2	4	1	0	-993
2	4	1	0	2	4	1	7	1000
2	4	1	0	2	4	1	6	1000
2	4	1	0	2	4	1	5	1000
2	4	1	0	2	4	1	4	1000
2	4	1	0	2	4	1	11	1000
2	4	1	0	2	4	1	10	1000
2	4	1	0	2	4	1	9	1000
2	4	1	0	2	4	1	8	1000
2	4	1	0	2	4	1	15	1000
2	4	1	0	2	4	1	14	1000
2	4	1	0	2	4	1	13	1000
2	4	1	0	2	4	1	12	1000
2	4	1	0	2	4	1	19	1000
2	4	1	0	2	4	1	18	1000
2	4	1	0	2	4	1	17	1000
2	4	1	0	2	4	1	16	1000
2	4	1	0	3	4	1	4	1000
2	4	1	0	3	4	1	5	1000
2	4	1	0	3	4	1	6	1000
2	4	1	0	3	4	1	7	1000
2	4	1	0	3	4	1	0	1000
2	4	1	0	3	4	1	1	1000
2	4	1	0	3	4	1	2	1000
2	4	1	0	3	4	1	3	1000
2	4	1	0	3	4	1	12	1000
2	4	1	0	3	4	1	13	1000
2	4	1	0	3	4	1	14	1000
2	4	1	0	3	4	1	15	1000
2	4	1	0	3	4	1	8	1000
2	4	1	0	3	4	1	9	1000
2	4	1	0	3	4	1	10	1000
2	4	1	0	3	4	1	11	1000
1	3	1	6	1	3	1	6	1005
1	3	1	6	3	4	1	11	-2000
2	4	1	7	3	4	1	16	1000
2	4	1	7	3	4	1	17	1000
2	4	1	7	3	4	1	18	1000
2	4	1	7	3	4	1	19	1000
2	4	1	7	1	4	1	1	1000
2	4	1	7	1	4	1	0	1000
2	4	1	7	1	4	1	3	1000
2	4	1	7	1	4	1	2	1000
2	4	1	7	1	4	1	5	1000
2	4	1	7	1	4	1	4	1000
2	4	1	7	1	4	1	7	1000
2	4	1	7	1	4	1	6	1000
2	4	1	7	1	4	1	9	1000
2	4	1	7	1	4	1	8	1000
2	4	1	7	1	4	1	11	1000
2	4	1	7	1	4	1	10	1000
2	4	1	7	1	4	1	13	1000
2	4	1	7	1	4	1	12	1000
2	4	1	7	1	4	1	15	1000
2	4	1	7	1	4	1	14	1000
2	4	1	7	1	4	1	17	1000
2	4	1	7	1	4	1	16	1000
2	4	1	7	1	4	1	19	1000
2	4	1	7	1	4	1	18	1000
2	4	1	7	2	4	1	3	1000
2	4	1	7	2	4	1	2	1000
2	4	1	7	2	4	1	1	1000
2	4	1	7	2	4	1	0	1000
2	4	1	7	2	4	1	7	6
2	4	1	7	2	4	1	6	1000
2	4	1	7	2	4	1	5	1000
2	4	1	7	2	4	1	4	1000
2	4	1	7	2	4	1	11	1000
2	4	1	7	2	4	1	10	1000
2	4	1	7	2	4	1	9	1000
2	4	1	7	2	4	1	8	1000
2	4	1	7	2	4	1	15	1000
2	4	1	7	2	4	1	14	1000
2	4	1	7	2	4	1	13	1000
2	4	1	7	2	4	1	12	1000
2	4	1	7	2	4	1	19	1000
2	4	1	7	2	4	1	18	1000
2	4	1	7	2	4	1	17	1000
2	4	1	7	2	4	1	16	1000
2	4	1	7	3	4	1	4	1000
2	4	1	7	2	3	1	7	1000
2	4	1	7	3	4	1	5	1000
2	4	1	7	3	4	1	6	1000
2	4	1	7	3	4	1	7	1000
2	4	1	7	3	4	1	0	1000
2	4	1	7	3	4	1	1	1000
2	4	1	7	3	4	1	2	1000
2	4	1	7	3	4	1	3	1000
2	4	1	7	3	4	1	12	1000
2	4	1	7	3	4	1	13	1000
2	4	1	7	3	4	1	14	1000
2	4	1	7	3	4	1	15	1000
2	4	1	7	3	4	1	8	1000
2	4	1	7	3	4	1	9	1000
2	4	1	7	3	4	1	10	1000
2	4	1	7	3	4	1	11	1000
1	3	1	9	1	3	1	9	1000
1	3	1	9	3	4	1	9	-2000
2	4	1	6	3	4	1	16	1000
2	4	1	6	3	4	1	17	1000
2	4	1	6	3	4	1	18	1000
2	4	1	6	3	4	1	19	1000
2	4	1	6	1	4	1	1	1000
2	4	1	6	1	4	1	0	1000
2	4	1	6	1	4	1	3	1000
2	4	1	6	1	4	1	2	1000
2	4	1	6	1	4	1	5	1000
2	4	1	6	1	4	1	4	1000
2	4	1	6	1	4	1	7	1000
2	4	1	6	1	4	1	6	1000
2	4	1	6	1	4	1	9	1000
2	4	1	6	1	4	1	8	1000
2	4	1	6	1	4	1	11	1000
2	4	1	6	1	4	1	10	1000
2	4	1	6	1	4	1	13	1000
2	4	1	6	1	4	1	12	1000
2	4	1	6	1	4	1	15	1000
2	4	1	6	1	4	1	14	1000
2	4	1	6	1	4	1	17	1000
2	4	1	6	1	4	1	16	1000
2	4	1	6	1	4	1	19	1000
2	4	1	6	1	4	1	18	1000
2	4	1	6	2	4	1	3	1000
2	4	1	6	2	4	1	2	1000
2	4	1	6	2	4	1	1	1000
2	4	1	6	2	4	1	0	1000
2	4	1	6	2	4	1	7	1000
2	4	1	6	2	4	1	6	6
2	4	1	6	2	4	1	5	1000
2	4	1	6	2	4	1	4	1000
2	4	1	6	2	4	1	11	1000
2	4	1	6	2	4	1	10	1000
2	4	1	6	2	4	1	9	1000
2	4	1	6	2	4	1	8	1000
2	4	1	6	2	4	1	15	1000
2	4	1	6	2	4	1	14	1000
2	4	1	6	2	4	1	13	1000
2	4	1	6	2	4	1	12	1000
2	4	1	6	2	4	1	19	1000
2	4	1	6	2	4	1	18	1000
2	4	1	6	2	4	1	17	1000
2	4	1	6	2	4	1	16	1000
2	4	1	6	3	4	1	4	1000
2	4	1	6	3	4	1	5	1000
2	4	1	6	2	3	1	6	1000
2	4	1	6	3	4	1	6	1000
2	4	1	6	3	4	1	7	1000
2	4	1	6	3	4	1	0	1000
2	4	1	6	3	4	1	1	1000
2	4	1	6	3	4	1	2	1000
2	4	1	6	3	4	1	3	1000
2	4	1	6	3	4	1	12	1000
2	4	1	6	3	4	1	13	1000
2	4	1	6	3	4	1	14	1000
2	4	1	6	3	4	1	15	1000
2	4	1	6	3	4	1	8	1000
2	4	1	6	3	4	1	9	1000
2	4	1	6	3	4	1	10	1000
2	4	1	6	3	4	1	11	1000
1	3	1	8	1	3	1	8	1000
1	3	1	8	3	4	1	8	-2000
2	4	1	5	3	4	1	16	1000
2	4	1	5	3	4	1	17	1000
2	4	1	5	3	4	1	18	1000
2	4	1	5	3	4	1	19	1000
2	4	1	5	1	4	1	1	1000
2	4	1	5	1	4	1	0	1000
2	4	1	5	1	4	1	3	1000
2	4	1	5	1	4	1	2	1000
2	4	1	5	1	4	1	5	1000
2	4	1	5	1	4	1	4	1000
2	4	1	5	1	4	1	7	1000
2	4	1	5	1	4	1	6	1000
2	4	1	5	1	4	1	9	1000
2	4	1	5	1	4	1	8	1000
2	4	1	5	1	4	1	11	1000
2	4	1	5	1	4	1	10	1000
2	4	1	5	1	4	1	13	1000
2	4	1	5	1	4	1	12	1000
2	4	1	5	1	4	1	15	1000
2	4	1	5	1	4	1	14	1000
2	4	1	5	1	4	1	17	1000
2	4	1	5	1	4	1	16	1000
2	4	1	5	1	4	1	19	1000
2	4	1	5	1	4	1	18	1000
2	4	1	5	2	4	1	3	1000
2	4	1	5	2	4	1	2	1000
2	4	1	5	2	4	1	1	1000
2	4	1	5	2	4	1	0	1000
