i	j	k	t	i2	j2	k2	t2	coeff
2	3	2	1	2	3	2	10	2000
2	3	2	1	2	3	2	9	2000
2	3	2	1	2	3	2	8	2000
2	3	2	1	2	3	2	15	2000
2	3	2	1	2	3	2	14	2000
2	3	2	1	2	3	2	13	2000
2	3	2	1	2	3	2	12	2000
2	3	2	1	2	3	2	19	2000
2	3	2	1	2	3	2	18	2000
2	3	2	1	2	3	2	17	2000
2	3	2	1	2	3	2	16	2000
2	3	2	1	2	3	2	3	2000
2	3	2	1	2	3	2	2	2000
2	3	2	1	2	3	2	1	2004
3	4	1	11	3	4	2	4	-2000
3	4	1	11	3	4	2	5	-2000
3	4	1	11	3	4	2	6	-2000
3	4	1	11	3	4	2	7	-2000
3	4	1	11	3	4	1	16	3000
3	4	1	11	3	4	2	0	-2000
3	4	1	11	3	4	1	17	3000
3	4	1	11	3	4	2	1	-2000
3	4	1	11	3	4	1	18	3000
3	4	1	11	3	4	2	2	-2000
3	4	1	11	3	4	1	19	3000
3	4	1	11	3	4	2	3	-2000
3	4	1	11	3	4	2	12	-2000
3	4	1	11	3	4	2	13	-2000
3	4	1	11	3	4	2	14	-2000
3	4	1	11	3	4	2	15	-2000
3	4	1	11	3	4	2	8	-2000
3	4	1	11	3	4	2	9	-2000
3	4	1	11	3	4	2	10	-2000
3	4	1	11	3	4	2	11	-2000
3	4	1	11	3	4	2	16	-2000
3	4	1	11	3	4	2	17	-2000
3	4	1	11	3	4	2	18	-2000
3	4	1	11	3	4	2	19	-2000
3	4	1	11	1	4	1	1	1000
3	4	1	11	1	4	1	0	1000
3	4	1	11	1	4	1	3	1000
3	4	1	11	1	4	1	2	1000
3	4	1	11	1	4	1	5	1000
3	4	1	11	1	4	1	4	1000
3	4	1	11	1	4	1	7	1000
3	4	1	11	1	4	1	6	1000
3	4	1	11	1	4	1	9	1000
3	4	1	11	1	4	1	8	1000
3	4	1	11	1	4	1	11	1000
3	4	1	11	1	4	1	10	1000
3	4	1	11	1	4	1	13	1000
3	4	1	11	1	4	1	12	1000
3	4	1	11	1	4	1	15	1000
3	4	1	11	1	4	1	14	1000
3	4	1	11	1	4	1	17	1000
3	4	1	11	1	4	1	16	1000
3	4	1	11	1	4	1	19	1000
3	4	1	11	1	4	1	18	1000
3	4	1	11	2	4	1	3	1000
3	4	1	11	2	4	1	2	1000
3	4	1	11	2	4	1	1	1000
3	4	1	11	2	4	1	0	1000
3	4	1	11	2	4	1	7	1000
3	4	1	11	2	4	1	6	1000
3	4	1	11	2	4	1	5	1000
3	4	1	11	2	4	1	4	1000
3	4	1	11	2	4	1	11	1000
3	4	1	11	2	4	1	10	1000
3	4	1	11	2	4	1	9	1000
3	4	1	11	2	4	1	8	1000
3	4	1	11	2	4	1	15	1000
3	4	1	11	2	4	1	14	1000
3	4	1	11	2	4	1	13	1000
3	4	1	11	2	4	1	12	1000
3	4	1	11	2	4	1	19	1000
3	4	1	11	2	4	1	18	1000
3	4	1	11	2	4	1	17	1000
3	4	1	11	2	4	1	16	1000
3	4	1	11	3	4	1	4	1000
3	4	1	11	3	4	1	5	1000
3	4	1	11	3	4	1	6	1000
3	4	1	11	3	4	1	7	1000
3	4	1	11	3	4	1	0	1000
3	4	1	11	3	4	1	1	1000
3	4	1	11	3	4	1	2	1000
3	4	1	11	3	4	1	3	1000
3	4	1	11	3	4	1	12	3000
3	4	1	11	3	4	1	13	3000
3	4	1	11	3	4	1	14	3000
3	4	1	11	3	4	1	15	3000
3	4	1	11	3	4	1	8	1000
3	4	1	11	3	4	1	9	1000
3	4	1	11	3	4	1	10	1000
3	4	1	11	3	4	1	11	3000
2	3	2	0	2	3	2	7	2000
2	3	2	0	3	4	2	4	-2000
2	3	2	0	2	3	2	6	2000
2	3	2	0	2	3	2	5	2000
2	3	2	0	2	3	2	4	2000
2	3	2	0	2	3	2	11	2000
2	3	2	0	2	3	2	10	2000
2	3	2	0	2	3	2	9	2000
2	3	2	0	2	3	2	8	2000
2	3	2	0	2	3	2	15	2000
2	3	2	0	2	3	2	14	2000
2	3	2	0	2	3	2	13	2000
2	3	2	0	2	3	2	12	2000
2	3	2	0	2	3	2	19	2000
2	3	2	0	2	3	2	18	2000
2	3	2	0	2	3	2	17	2000
2	3	2	0	2	3	2	16	2000
2	3	2	0	2	3	2	3	2000
2	3	2	0	2	3	2	2	2000
2	3	2	0	2	3	2	1	2000
2	3	2	0	2	3	2	0	2004
2	3	2	7	2	3	2	7	3002
2	3	2	7	2	3	2	11	2000
2	3	2	7	2	4	2	7	1000
2	3	2	7	2	3	2	10	2000
2	3	2	7	2	3	2	9	2000
2	3	2	7	2	3	2	8	2000
2	3	2	7	2	3	2	15	2000
2	3	2	7	2	3	2	14	2000
2	3	2	7	2	3	2	13	2000
2	3	2	7	2	3	2	12	2000
2	3	2	7	2	3	2	19	2000
2	3	2	7	2	3	2	18	2000
2	3	2	7	3	4	2	9	-2000
2	3	2	7	2	3	2	17	2000
2	3	2	7	2	3	2	16	2000
2	3	2	6	2	3	2	7	2000
2	3	2	6	2	3	2	6	3002
2	3	2	6	2	3	2	11	2000
2	3	2	6	2	3	2	10	2000
2	3	2	6	2	4	2	6	1000
2	3	2	6	2	3	2	9	2000
2	3	2	6	2	3	2	8	2000
2	3	2	6	2	3	2	15	2000
2	3	2	6	2	3	2	14	2000
2	3	2	6	2	3	2	13	2000
2	3	2	6	2	3	2	12	2000
2	3	2	6	2	3	2	19	2000
2	3	2	6	3	4	2	8	-2000
2	3	2	6	2	3	2	18	2000
2	3	2	6	2	3	2	17	2000
2	3	2	6	2	3	2	16	2000
2	3	2	5	2	3	2	7	2000
2	3	2	5	2	3	2	6	2000
2	3	2	5	2	3	2	5	3002
2	3	2	5	3	4	2	7	-2000
2	3	2	5	2	3	2	11	2000
2	3	2	5	2	3	2	10	2000
2	3	2	5	2	3	2	9	2000
2	3	2	5	2	4	2	5	1000
2	3	2	5	2	3	2	8	2000
2	3	2	5	2	3	2	15	2000
2	3	2	5	2	3	2	14	2000
2	3	2	5	2	3	2	13	2000
2	3	2	5	2	3	2	12	2000
2	3	2	5	2	3	2	19	2000
2	3	2	5	2	3	2	18	2000
2	3	2	5	2	3	2	17	2000
2	3	2	5	2	3	2	16	2000
2	3	2	4	2	3	2	7	2000
2	3	2	4	2	3	2	6	2000
2	3	2	4	2	3	2	5	2000
2	3	2	4	3	4	2	6	-2000
2	3	2	4	2	3	2	4	3002
2	3	2	4	2	3	2	11	2000
2	3	2	4	2	3	2	10	2000
2	3	2	4	2	3	2	9	2000
2	3	2	4	2	3	2	8	2000
2	3	2	4	2	4	2	4	1000
2	3	2	4	2	3	2	15	2000
2	3	2	4	2	3	2	14	2000
2	3	2	4	2	3	2	13	2000
2	3	2	4	2	3	2	12	2000
2	3	2	4	2	3	2	19	2000
2	3	2	4	2	3	2	18	2000
2	3	2	4	2	3	2	17	2000
2	3	2	4	2	3	2	16	2000
3	4	1	16	3	4	2	4	-2000
3	4	1	16	3	4	2	5	-2000
3	4	1	16	3	4	2	6	-2000
3	4	1	16	3	4	2	7	-2000
3	4	1	16	3	4	1	16	2000
3	4	1	16	3	4	2	0	-2000
3	4	1	16	3	4	1	17	3000
3	4	1	16	3	4	2	1	-2000
3	4	1	16	3	4	1	18	3000
3	4	1	16	3	4	2	2	-2000
3	4	1	16	3	4	1	19	3000
3	4	1	16	3	4	2	3	-2000
3	4	1	16	3	4	2	12	-2000
3	4	1	16	3	4	2	13	-2000
3	4	1	16	3	4	2	14	-2000
3	4	1	16	3	4	2	15	-2000
3	4	1	16	3	4	2	8	-2000
3	4	1	16	3	4	2	9	-2000
3	4	1	16	3	4	2	10	-2000
3	4	1	16	3	4	2	11	-2000
3	4	1	16	3	4	2	16	-2000
3	4	1	16	3	4	2	17	-2000
3	4	1	16	3	4	2	18	-2000
3	4	1	16	3	4	2	19	-2000
3	4	1	16	1	4	1	1	1000
3	4	1	16	1	4	1	0	1000
3	4	1	16	1	4	1	3	1000
3	4	1	16	1	4	1	2	1000
3	4	1	16	1	4	1	5	1000
3	4	1	16	1	4	1	4	1000
3	4	1	16	1	4	1	7	1000
3	4	1	16	1	4	1	6	1000
3	4	1	16	1	4	1	9	1000
3	4	1	16	1	4	1	8	1000
3	4	1	16	1	4	1	11	1000
3	4	1	16	1	4	1	10	1000
3	4	1	16	1	4	1	13	1000
3	4	1	16	1	4	1	12	1000
3	4	1	16	1	4	1	15	1000
3	4	1	16	1	4	1	14	1000
3	4	1	16	1	4	1	17	1000
3	4	1	16	1	4	1	16	1000
3	4	1	16	1	4	1	19	1000
3	4	1	16	1	4	1	18	1000
3	4	1	16	2	4	1	3	1000
3	4	1	16	2	4	1	2	1000
3	4	1	16	2	4	1	1	1000
3	4	1	16	2	4	1	0	1000
3	4	1	16	2	4	1	7	1000
3	4	1	16	2	4	1	6	1000
3	4	1	16	2	4	1	5	1000
3	4	1	16	2	4	1	4	1000
3	4	1	16	2	4	1	11	1000
3	4	1	16	2	4	1	10	1000
3	4	1	16	2	4	1	9	1000
3	4	1	16	2	4	1	8	1000
3	4	1	16	2	4	1	15	1000
3	4	1	16	2	4	1	14	1000
3	4	1	16	2	4	1	13	1000
3	4	1	16	2	4	1	12	1000
3	4	1	16	2	4	1	19	1000
3	4	1	16	2	4	1	18	1000
3	4	1	16	2	4	1	17	1000
3	4	1	16	2	4	1	16	1000
3	4	1	16	3	4	1	4	1000
3	4	1	16	3	4	1	5	1000
3	4	1	16	3	4	1	6	1000
3	4	1	16	3	4	1	7	1000
3	4	1	16	3	4	1	0	1000
3	4	1	16	3	4	1	1	1000
3	4	1	16	3	4	1	2	1000
3	4	1	16	3	4	1	3	1000
3	4	1	16	3	4	1	12	1000
3	4	1	16	3	4	1	13	1000
3	4	1	16	3	4	1	14	1000
3	4	1	16	3	4	1	15	1000
3	4	1	16	3	4	1	8	1000
3	4	1	16	3	4	1	9	1000
3	4	1	16	3	4	1	10	1000
3	4	1	16	3	4	1	11	1000
2	3	2	11	2	3	2	11	3000
2	3	2	11	2	3	2	15	2000
2	3	2	11	2	4	2	11	1000
2	3	2	11	2	3	2	14	2000
2	3	2	11	2	3	2	13	2000
2	3	2	11	2	3	2	12	2000
2	3	2	11	2	3	2	19	2000
2	3	2	11	2	3	2	18	2000
2	3	2	11	2	3	2	17	2000
2	3	2	11	2	3	2	16	2000
2	3	2	11	3	4	2	11	-2000
3	4	1	17	3	4	2	4	-2000
3	4	1	17	3	4	2	5	-2000
3	4	1	17	3	4	2	6	-2000
3	4	1	17	3	4	2	7	-2000
3	4	1	17	3	4	1	16	1000
3	4	1	17	3	4	2	0	-2000
3	4	1	17	3	4	1	17	2000
3	4	1	17	3	4	2	1	-2000
3	4	1	17	3	4	1	18	3000
3	4	1	17	3	4	2	2	-2000
3	4	1	17	3	4	1	19	3000
3	4	1	17	3	4	2	3	-2000
3	4	1	17	3	4	2	12	-2000
3	4	1	17	3	4	2	13	-2000
3	4	1	17	3	4	2	14	-2000
3	4	1	17	3	4	2	15	-2000
3	4	1	17	3	4	2	8	-2000
3	4	1	17	3	4	2	9	-2000
3	4	1	17	3	4	2	10	-2000
3	4	1	17	3	4	2	11	-2000
3	4	1	17	3	4	2	16	-2000
3	4	1	17	3	4	2	17	-2000
3	4	1	17	3	4	2	18	-2000
3	4	1	17	3	4	2	19	-2000
3	4	1	17	1	4	1	1	1000
3	4	1	17	1	4	1	0	1000
3	4	1	17	1	4	1	3	1000
3	4	1	17	1	4	1	2	1000
3	4	1	17	1	4	1	5	1000
3	4	1	17	1	4	1	4	1000
3	4	1	17	1	4	1	7	1000
3	4	1	17	1	4	1	6	1000
3	4	1	17	1	4	1	9	1000
3	4	1	17	1	4	1	8	1000
3	4	1	17	1	4	1	11	1000
3	4	1	17	1	4	1	10	1000
3	4	1	17	1	4	1	13	1000
3	4	1	17	1	4	1	12	1000
3	4	1	17	1	4	1	15	1000
3	4	1	17	1	4	1	14	1000
3	4	1	17	1	4	1	17	1000
3	4	1	17	1	4	1	16	1000
3	4	1	17	1	4	1	19	1000
3	4	1	17	1	4	1	18	1000
3	4	1	17	2	4	1	3	1000
3	4	1	17	2	4	1	2	1000
3	4	1	17	2	4	1	1	1000
3	4	1	17	2	4	1	0	1000
3	4	1	17	2	4	1	7	1000
3	4	1	17	2	4	1	6	1000
3	4	1	17	2	4	1	5	1000
3	4	1	17	2	4	1	4	1000
3	4	1	17	2	4	1	11	1000
3	4	1	17	2	4	1	10	1000
3	4	1	17	2	4	1	9	1000
3	4	1	17	2	4	1	8	1000
3	4	1	17	2	4	1	15	1000
3	4	1	17	2	4	1	14	1000
3	4	1	17	2	4	1	13	1000
3	4	1	17	2	4	1	12	1000
3	4	1	17	2	4	1	19	1000
3	4	1	17	2	4	1	18	1000
3	4	1	17	2	4	1	17	1000
3	4	1	17	2	4	1	16	1000
3	4	1	17	3	4	1	4	1000
3	4	1	17	3	4	1	5	1000
3	4	1	17	3	4	1	6	1000
3	4	1	17	3	4	1	7	1000
3	4	1	17	3	4	1	0	1000
3	4	1	17	3	4	1	1	1000
3	4	1	17	3	4	1	2	1000
3	4	1	17	3	4	1	3	1000
3	4	1	17	3	4	1	12	1000
3	4	1	17	3	4	1	13	1000
3	4	1	17	3	4	1	14	1000
3	4	1	17	3	4	1	15	1000
3	4	1	17	3	4	1	8	1000
3	4	1	17	3	4	1	9	1000
3	4	1	17	3	4	1	10	1000
3	4	1	17	3	4	1	11	1000
2	3	2	10	2	3	2	11	2000
2	3	2	10	2	3	2	10	4000
2	3	2	10	2	3	2	15	2000
2	3	2	10	2	3	2	14	2000
2	3	2	10	2	4	2	10	2000
2	3	2	10	2	3	2	13	2000
2	3	2	10	2	3	2	12	2000
2	3	2	10	2	3	2	19	2000
2	3	2	10	2	3	2	18	2000
2	3	2	10	2	3	2	17	2000
2	3	2	10	3	4	2	10	-2000
2	3	2	10	2	3	2	16	2000
3	4	1	18	3	4	2	4	-2000
3	4	1	18	3	4	2	5	-2000
3	4	1	18	3	4	2	6	-2000
3	4	1	18	3	4	2	7	-2000
3	4	1	18	3	4	1	16	1000
3	4	1	18	3	4	2	0	-2000
3	4	1	18	3	4	1	17	1000
3	4	1	18	3	4	2	1	-2000
3	4	1	18	3	4	1	18	2000
3	4	1	18	3	4	2	2	-2000
3	4	1	18	3	4	1	19	3000
3	4	1	18	3	4	2	3	-2000
3	4	1	18	3	4	2	12	-2000
3	4	1	18	3	4	2	13	-2000
3	4	1	18	3	4	2	14	-2000
3	4	1	18	3	4	2	15	-2000
3	4	1	18	3	4	2	8	-2000
3	4	1	18	3	4	2	9	-2000
3	4	1	18	3	4	2	10	-2000
3	4	1	18	3	4	2	11	-2000
3	4	1	18	3	4	2	16	-2000
3	4	1	18	3	4	2	17	-2000
3	4	1	18	3	4	2	18	-2000
3	4	1	18	3	4	2	19	-2000
3	4	1	18	1	4	1	1	1000
3	4	1	18	1	4	1	0	1000
3	4	1	18	1	4	1	3	1000
3	4	1	18	1	4	1	2	1000
3	4	1	18	1	4	1	5	1000
3	4	1	18	1	4	1	4	1000
3	4	1	18	1	4	1	7	1000
3	4	1	18	1	4	1	6	1000
3	4	1	18	1	4	1	9	1000
3	4	1	18	1	4	1	8	1000
3	4	1	18	1	4	1	11	1000
3	4	1	18	1	4	1	10	1000
3	4	1	18	1	4	1	13	1000
3	4	1	18	1	4	1	12	1000
3	4	1	18	1	4	1	15	1000
3	4	1	18	1	4	1	14	1000
3	4	1	18	1	4	1	17	1000
3	4	1	18	1	4	1	16	1000
3	4	1	18	1	4	1	19	1000
3	4	1	18	1	4	1	18	1000
3	4	1	18	2	4	1	3	1000
3	4	1	18	2	4	1	2	1000
3	4	1	18	2	4	1	1	1000
3	4	1	18	2	4	1	0	1000
3	4	1	18	2	4	1	7	1000
3	4	1	18	2	4	1	6	1000
3	4	1	18	2	4	1	5	1000
3	4	1	18	2	4	1	4	1000
3	4	1	18	2	4	1	11	1000
3	4	1	18	2	4	1	10	1000
3	4	1	18	2	4	1	9	1000
3	4	1	18	2	4	1	8	1000
3	4	1	18	2	4	1	15	1000
3	4	1	18	2	4	1	14	1000
3	4	1	18	2	4	1	13	1000
3	4	1	18	2	4	1	12	1000
3	4	1	18	2	4	1	19	1000
3	4	1	18	2	4	1	18	1000
3	4	1	18	2	4	1	17	1000
3	4	1	18	2	4	1	16	1000
3	4	1	18	3	4	1	4	1000
3	4	1	18	3	4	1	5	1000
3	4	1	18	3	4	1	6	1000
3	4	1	18	3	4	1	7	1000
3	4	1	18	3	4	1	0	1000
3	4	1	18	3	4	1	1	1000
3	4	1	18	3	4	1	2	1000
3	4	1	18	3	4	1	3	1000
3	4	1	18	3	4	1	12	1000
3	4	1	18	3	4	1	13	1000
3	4	1	18	3	4	1	14	1000
3	4	1	18	3	4	1	15	1000
3	4	1	18	3	4	1	8	1000
3	4	1	18	3	4	1	9	1000
3	4	1	18	3	4	1	10	1000
3	4	1	18	3	4	1	11	1000
2	3	2	9	2	3	2	11	2000
2	3	2	9	2	3	2	10	2000
2	3	2	9	2	3	2	9	4000
2	3	2	9	2	3	2	15	2000
2	3	2	9	2	3	2	14	2000
2	3	2	9	2	3	2	13	2000
2	3	2	9	2	4	2	9	2000
2	3	2	9	2	3	2	12	2000
2	3	2	9	2	3	2	19	2000
2	3	2	9	2	3	2	18	2000
2	3	2	9	3	4	2	9	-2000
2	3	2	9	2	3	2	17	2000
2	3	2	9	2	3	2	16	2000
3	4	1	19	3	4	2	4	-2000
3	4	1	19	3	4	2	5	-2000
3	4	1	19	3	4	2	6	-2000
3	4	1	19	3	4	2	7	-2000
3	4	1	19	3	4	1	16	1000
3	4	1	19	3	4	2	0	-2000
3	4	1	19	3	4	1	17	1000
3	4	1	19	3	4	2	1	-2000
3	4	1	19	3	4	1	18	1000
3	4	1	19	3	4	2	2	-2000
3	4	1	19	3	4	1	19	2000
3	4	1	19	3	4	2	3	-2000
3	4	1	19	3	4	2	12	-2000
3	4	1	19	3	4	2	13	-2000
3	4	1	19	3	4	2	14	-2000
3	4	1	19	3	4	2	15	-2000
3	4	1	19	3	4	2	8	-2000
3	4	1	19	3	4	2	9	-2000
3	4	1	19	3	4	2	10	-2000
3	4	1	19	3	4	2	11	-2000
3	4	1	19	3	4	2	16	-2000
3	4	1	19	3	4	2	17	-2000
3	4	1	19	3	4	2	18	-2000
3	4	1	19	3	4	2	19	-2000
3	4	1	19	1	4	1	1	1000
3	4	1	19	1	4	1	0	1000
3	4	1	19	1	4	1	3	1000
3	4	1	19	1	4	1	2	1000
3	4	1	19	1	4	1	5	1000
3	4	1	19	1	4	1	4	1000
3	4	1	19	1	4	1	7	1000
3	4	1	19	1	4	1	6	1000
3	4	1	19	1	4	1	9	1000
3	4	1	19	1	4	1	8	1000
3	4	1	19	1	4	1	11	1000
3	4	1	19	1	4	1	10	1000
3	4	1	19	1	4	1	13	1000
3	4	1	19	1	4	1	12	1000
3	4	1	19	1	4	1	15	1000
3	4	1	19	1	4	1	14	1000
3	4	1	19	1	4	1	17	1000
3	4	1	19	1	4	1	16	1000
3	4	1	19	1	4	1	19	1000
3	4	1	19	1	4	1	18	1000
3	4	1	19	2	4	1	3	1000
3	4	1	19	2	4	1	2	1000
3	4	1	19	2	4	1	1	1000
3	4	1	19	2	4	1	0	1000
3	4	1	19	2	4	1	7	1000
3	4	1	19	2	4	1	6	1000
3	4	1	19	2	4	1	5	1000
3	4	1	19	2	4	1	4	1000
3	4	1	19	2	4	1	11	1000
3	4	1	19	2	4	1	10	1000
3	4	1	19	2	4	1	9	1000
3	4	1	19	2	4	1	8	1000
3	4	1	19	2	4	1	15	1000
3	4	1	19	2	4	1	14	1000
3	4	1	19	2	4	1	13	1000
3	4	1	19	2	4	1	12	1000
3	4	1	19	2	4	1	19	1000
3	4	1	19	2	4	1	18	1000
3	4	1	19	2	4	1	17	1000
3	4	1	19	2	4	1	16	1000
3	4	1	19	3	4	1	4	1000
3	4	1	19	3	4	1	5	1000
3	4	1	19	3	4	1	6	1000
3	4	1	19	3	4	1	7	1000
3	4	1	19	3	4	1	0	1000
3	4	1	19	3	4	1	1	1000
3	4	1	19	3	4	1	2	1000
3	4	1	19	3	4	1	3	1000
3	4	1	19	3	4	1	12	1000
3	4	1	19	3	4	1	13	1000
3	4	1	19	3	4	1	14	1000
3	4	1	19	3	4	1	15	1000
3	4	1	19	3	4	1	8	1000
3	4	1	19	3	4	1	9	1000
3	4	1	19	3	4	1	10	1000
3	4	1	19	3	4	1	11	1000
2	3	2	8	2	3	2	11	2000
2	3	2	8	2	3	2	10	2000
2	3	2	8	2	3	2	9	2000
2	3	2	8	2	3	2	8	4000
2	3	2	8	2	3	2	15	2000
2	3	2	8	2	3	2	14	2000
2	3	2	8	2	3	2	13	2000
2	3	2	8	2	3	2	12	2000
2	3	2	8	2	4	2	8	2000
2	3	2	8	2	3	2	19	2000
2	3	2	8	3	4	2	8	-2000
2	3	2	8	2	3	2	18	2000
2	3	2	8	2	3	2	17	2000
2	3	2	8	2	3	2	16	2000
2	3	2	15	2	3	2	15	3000
2	3	2	15	3	4	2	15	-2000
2	3	2	15	2	3	2	19	2000
2	3	2	15	2	4	2	15	1000
2	3	2	15	2	3	2	18	2000
2	3	2	15	2	3	2	17	2000
2	3	2	15	2	3	2	16	2000
2	3	2	14	2	3	2	15	2000
2	3	2	14	2	3	2	14	3000
2	3	2	14	3	4	2	14	-2000
2	3	2	14	2	3	2	19	2000
2	3	2	14	2	3	2	18	2000
2	3	2	14	2	4	2	14	1000
2	3	2	14	2	3	2	17	2000
2	3	2	14	2	3	2	16	2000
2	3	2	13	2	3	2	15	2000
2	3	2	13	2	3	2	14	2000
2	3	2	13	3	4	2	13	-2000
2	3	2	13	2	3	2	13	3000
2	3	2	13	2	3	2	19	2000
2	3	2	13	2	3	2	18	2000
2	3	2	13	2	3	2	17	2000
2	3	2	13	2	4	2	13	1000
2	3	2	13	2	3	2	16	2000
2	3	2	12	2	3	2	15	2000
2	3	2	12	3	4	2	12	-2000
2	3	2	12	2	3	2	14	2000
2	3	2	12	2	3	2	13	2000
2	3	2	12	2	3	2	12	3000
2	3	2	12	2	3	2	19	2000
2	3	2	12	2	3	2	18	2000
2	3	2	12	2	3	2	17	2000
2	3	2	12	2	3	2	16	2000
2	3	2	12	2	4	2	12	1000
2	3	2	19	2	4	2	19	1000
2	3	2	19	3	4	2	19	-2000
2	3	2	19	2	3	2	19	3000
2	3	2	18	2	4	2	18	1000
2	3	2	18	3	4	2	18	-2000
2	3	2	18	2	3	2	19	2000
2	3	2	18	2	3	2	18	3000
2	3	2	17	2	4	2	17	1000
2	3	2	17	3	4	2	17	-2000
2	3	2	17	2	3	2	19	2000
2	3	2	17	2	3	2	18	2000
2	3	2	17	2	3	2	17	3000
2	3	2	16	2	4	2	16	1000
2	3	2	16	3	4	2	16	-2000
2	3	2	16	2	3	2	19	2000
2	3	2	16	2	3	2	18	2000
2	3	2	16	2	3	2	17	2000
2	3	2	16	2	3	2	16	3000
1	3	1	1	1	3	1	1	2005
1	3	1	1	1	3	1	3	2000
1	3	1	1	1	3	1	2	2000
1	3	1	1	1	3	1	5	2000
1	3	1	1	1	3	1	4	2000
1	3	1	1	1	3	1	7	2000
1	3	1	1	1	3	1	6	2000
1	3	1	1	1	3	1	9	2000
1	3	1	1	1	3	1	8	2000
1	3	1	1	1	3	1	11	2000
1	3	1	1	1	3	1	10	2000
1	3	1	1	1	3	1	13	2000
1	3	1	1	1	3	1	12	2000
1	3	1	1	1	3	1	15	2000
1	3	1	1	1	3	1	14	2000
1	3	1	1	1	3	1	17	2000
1	3	1	1	1	3	2	1	-2000
1	3	1	1	1	3	1	16	2000
1	3	1	1	1	3	2	0	-2000
1	3	1	1	1	3	1	19	2000
1	3	1	1	1	3	2	3	-2000
1	3	1	1	1	3	1	18	2000
1	3	1	1	1	3	2	2	-2000
1	3	1	1	1	3	2	5	-2000
1	3	1	1	1	3	2	4	-2000
1	3	1	1	1	3	2	7	-2000
1	3	1	1	1	3	2	6	-2000
1	3	1	1	1	3	2	9	-2000
1	3	1	1	1	3	2	8	-2000
1	3	1	1	1	3	2	11	-2000
1	3	1	1	1	3	2	10	-2000
1	3	1	1	1	3	2	13	-2000
1	3	1	1	1	3	2	12	-2000
1	3	1	1	1	3	2	15	-2000
1	3	1	1	1	3	2	14	-2000
1	3	1	1	1	3	2	17	-2000
1	3	1	1	1	3	2	16	-2000
1	3	1	1	1	3	2	19	-2000
1	3	1	1	1	3	2	18	-2000
1	3	1	1	3	4	1	6	-2000
1	3	1	0	1	3	1	1	2000
1	3	1	0	1	3	1	0	1005
1	3	1	0	1	3	1	3	2000
1	3	1	0	1	3	1	2	2000
1	3	1	0	1	3	1	5	2000
1	3	1	0	1	3	1	4	2000
1	3	1	0	1	3	1	7	2000
1	3	1	0	1	3	1	6	2000
1	3	1	0	1	3	1	9	2000
1	3	1	0	1	3	1	8	2000
1	3	1	0	1	3	1	11	2000
1	3	1	0	1	3	1	10	2000
1	3	1	0	1	3	1	13	2000
1	3	1	0	1	3	1	12	2000
1	3	1	0	1	3	1	15	2000
1	3	1	0	1	3	1	14	2000
1	3	1	0	1	3	1	17	2000
1	3	1	0	1	3	2	1	-2000
1	3	1	0	1	3	1	16	2000
1	3	1	0	1	3	2	0	-2000
1	3	1	0	1	3	1	19	2000
1	3	1	0	1	3	2	3	-2000
1	3	1	0	1	3	1	18	2000
1	3	1	0	1	3	2	2	-2000
1	3	1	0	1	3	2	5	-2000
1	3	1	0	1	3	2	4	-2000
1	3	1	0	1	3	2	7	-2000
1	3	1	0	1	3	2	6	-2000
1	3	1	0	1	3	2	9	-2000
1	3	1	0	1	3	2	8	-2000
1	3	1	0	1	3	2	11	-2000
1	3	1	0	1	3	2	10	-2000
1	3	1	0	1	3	2	13	-2000
1	3	1	0	1	2	1	0	1000
1	3	1	0	1	3	2	12	-2000
1	3	1	0	1	3	2	15	-2000
1	3	1	0	1	3	2	14	-2000
1	3	1	0	1	3	2	17	-2000
1	3	1	0	1	3	2	16	-2000
1	3	1	0	1	3	2	19	-2000
1	3	1	0	1	3	2	18	-2000
1	3	1	0	1	4	1	0	1000
1	3	1	0	3	4	1	5	-2000
1	3	1	3	1	3	1	3	2005
1	3	1	3	1	3	1	5	2000
1	3	1	3	1	3	1	4	2000
1	3	1	3	1	3	1	7	2000
1	3	1	3	1	3	1	6	2000
1	3	1	3	1	3	1	9	2000
1	3	1	3	1	3	1	8	2000
1	3	1	3	1	3	1	11	2000
1	3	1	3	1	3	1	10	2000
1	3	1	3	1	3	1	13	2000
1	3	1	3	1	3	1	12	2000
1	3	1	3	1	3	1	15	2000
1	3	1	3	1	3	1	14	2000
1	3	1	3	1	3	1	17	2000
1	3	1	3	1	3	2	1	-2000
1	3	1	3	1	3	1	16	2000
1	3	1	3	1	3	2	0	-2000
1	3	1	3	1	3	1	19	2000
1	3	1	3	1	3	2	3	-2000
1	3	1	3	1	3	1	18	2000
1	3	1	3	1	3	2	2	-2000
1	3	1	3	1	3	2	5	-2000
1	3	1	3	1	3	2	4	-2000
1	3	1	3	1	3	2	7	-2000
1	3	1	3	1	3	2	6	-2000
1	3	1	3	1	3	2	9	-2000
1	3	1	3	1	3	2	8	-2000
1	3	1	3	1	3	2	11	-2000
1	3	1	3	1	3	2	10	-2000
1	3	1	3	1	3	2	13	-2000
1	3	1	3	1	3	2	12	-2000
1	3	1	3	1	3	2	15	-2000
1	3	1	3	1	3	2	14	-2000
1	3	1	3	1	3	2	17	-2000
1	3	1	3	1	3	2	16	-2000
1	3	1	3	1	3	2	19	-2000
1	3	1	3	1	3	2	18	-2000
1	3	1	3	3	4	1	8	-2000
1	3	1	2	1	3	1	3	2000
1	3	1	2	1	3	1	2	2005
